q,ic50
0,507.4
0.01,2259.8151
0.02,4699.0318
0.03,5291.350199999999
0.04,5524.294
0.05,5644.1545
0.06,5704.7322
0.07,5737.165300000001
0.08,5761.0772
0.09,5776.4169
0.1,5790.293000000001
0.11,5802.9389
0.12,5815.8552
0.13,5826.2157
0.14,5840.024
0.15,5849.7495
0.16,5860.7048
0.17,5871.5883
0.18,5882.5964
0.19,5893.5634
0.2,5905.638
0.21,5916.7532
0.22,5927.4236
0.23,5938.2955
0.24,5946.8252
0.25,5954.657499999999
0.26,5960.957399999999
0.27,5966.668399999999
0.28,5971.346
0.29,5974.9968
0.3,5978.156000000001
0.31,5981.0838
0.32,5983.850399999999
0.33,5986.2667
0.34,5988.046600000001
0.35000000000000003,5990.4065
0.36,5992.0456
0.37,5993.9663
0.38,5995.867200000001
0.39,5997.3861
0.4,5998.848
0.41000000000000003,6000.28
0.42,6001.765800000001
0.43,6003.05
0.44,6004.42
0.45,6005.815500000001
0.46,6006.9054
0.47000000000000003,6008.345300000001
0.48,6009.55
0.49,6010.92
0.5,6012.085
0.51,6013.3747
0.52,6014.6396
0.53,6015.95
0.54,6017.1646
0.55,6018.2445
0.56,6019.558800000001
0.5700000000000001,6020.3786
0.58,6021.4642
0.59,6022.51
0.6,6023.534
0.61,6024.7639
0.62,6025.9
0.63,6027.0174
0.64,6028.2736
0.65,6029.333500000001
0.66,6030.53
0.67,6031.47
0.68,6032.413200000001
0.6900000000000001,6033.4293
0.7000000000000001,6034.5160000000005
0.71,6035.6386999999995
0.72,6036.83
0.73,6038.2727
0.74,6039.402599999999
0.75,6040.602500000001
0.76,6041.934800000001
0.77,6043.4223
0.78,6044.81
0.79,6046.132100000001
0.8,6047.392
0.81,6048.72
0.8200000000000001,6050.4336
0.8300000000000001,6051.9534
0.84,6053.8732
0.85,6055.553000000001
0.86,6057.362799999999
0.87,6059.403899999999
0.88,6061.562400000001
0.89,6064.0121
0.9,6066.573
0.91,6069.2754
0.92,6072.101600000001
0.93,6075.5628
0.9400000000000001,6079.180600000001
0.9500000000000001,6083.202
0.96,6087.0832
0.97,6093.2402999999995
0.98,6100.16
0.99,6112.3205
1,6256.24
