q,ic50
0,2.79
0.01,59.58740000000002
0.02,126.2774
0.03,231.80679999999995
0.04,358.6172000000001
0.05,515.9835
0.06,685.9073999999999
0.07,856.8643
0.08,1054.7272
0.09,1290.2432
0.1,1550.4510000000002
0.11,1804.2858
0.12,2125.9136
0.13,2355.1946000000003
0.14,2629.5570000000002
0.15,2911.498
0.16,3185.0980000000004
0.17,3403.0960999999998
0.18,3651.5202
0.19,3922.8898
0.2,4213.3060000000005
0.21,4503.078299999999
0.22,4784.119200000001
0.23,5049.347299999999
0.24,5313.3676
0.25,5556.415
0.26,5835.145600000002
0.27,6188.8804
0.28,6457.4252000000015
0.29,6727.4382
0.3,7034.465
0.31,7293.8407
0.32,7553.986400000001
0.33,7807.8256
0.34,8049.441800000001
0.35000000000000003,8293.061500000003
0.36,8572.4408
0.37,8841.193500000001
0.38,9122.8868
0.39,9386.6976
0.4,9622.744
0.41000000000000003,9880.647700000001
0.42,10133.5466
0.43,10408.231699999998
0.44,10703.484
0.45,10953.974000000002
0.46,11193.997200000002
0.47000000000000003,11494.645500000002
0.48,11721.7072
0.49,11975.488000000001
0.5,12233.825
0.51,12503.619999999999
0.52,12749.424799999999
0.53,12980.980300000003
0.54,13239.8822
0.55,13506.337
0.56,13770.5524
0.5700000000000001,14057.616399999999
0.58,14297.292
0.59,14564.556299999998
0.6,14809.33
0.61,15032.476900000001
0.62,15288.856799999998
0.63,15541.4754
0.64,15771.535600000001
0.65,16066.670999999998
0.66,16294.5978
0.67,16598.646500000003
0.68,16884.704
0.6900000000000001,17154.791200000003
0.7000000000000001,17440.246000000006
0.71,17721.771399999998
0.72,17970.9704
0.73,18206.0778
0.74,18503.3582
0.75,18747.7725
0.76,19022.9104
0.77,19353.9867
0.78,19649.667400000002
0.79,19918.6621
0.8,20204.298000000003
0.81,20500.033600000006
0.8200000000000001,20791.637600000002
0.8300000000000001,21111.5916
0.84,21418.999600000003
0.85,21764.949999999997
0.86,22263.231999999996
0.87,22594.117699999995
0.88,22890.886000000002
0.89,23316.336500000005
0.9,23709.762
0.91,24128.2845
0.92,24497.601599999998
0.93,25006.3103
0.9400000000000001,25512.629400000005
0.9500000000000001,26084.8325
0.96,26740.473599999983
0.97,27539.797099999956
0.98,28483.409400000004
0.99,29671.489200000004
1,34994.05
