q,ic50
0,38.74
0.01,435.3646
0.02,653.6688
0.03,937.3377999999999
0.04,1164.1380000000001
0.05,1429.631
0.06,1675.7803999999999
0.07,1937.8231999999998
0.08,2174.8932
0.09,2418.4468
0.1,2661.218
0.11,2908.3295000000016
0.12,3182.4579999999996
0.13,3472.1013000000003
0.14,3744.1746000000003
0.15,4005.5495
0.16,4270.273999999999
0.17,4526.2132
0.18,4805.4758
0.19,5097.335099999999
0.2,5367.147999999999
0.21,5610.5095
0.22,5872.468800000001
0.23,6160.8712
0.24,6431.6928
0.25,6753.935
0.26,7066.3828
0.27,7341.848
0.28,7686.574
0.29,7977.426099999998
0.3,8297.036
0.31,8638.8364
0.32,8931.4964
0.33,9235.398399999998
0.34,9546.6792
0.35000000000000003,9873.006500000009
0.36,10248.8784
0.37,10600.2216
0.38,10874.4804
0.39,11199.9319
0.4,11484.000000000005
0.41000000000000003,11800.1028
0.42,12097.9244
0.43,12500.6534
0.44,12843.848800000003
0.45,13133.814
0.46,13475.814
0.47000000000000003,13791.68350000001
0.48,14128.0092
0.49,14482.846200000002
0.5,14789.34
0.51,15152.526599999997
0.52,15457.8044
0.53,15826.7303
0.54,16211.9686
0.55,16568.031000000003
0.56,16954.354000000003
0.5700000000000001,17302.809300000004
0.58,17657.6692
0.59,18038.9389
0.6,18367.775999999998
0.61,18829.1237
0.62,19192.994000000002
0.63,19553.144099999998
0.64,19960.708400000003
0.65,20315.334000000003
0.66,20756.0956
0.67,21116.8698
0.68,21495.6964
0.6900000000000001,22006.5599
0.7000000000000001,22354.356000000003
0.71,22811.0853
0.72,23245.769199999995
0.73,23638.447399999997
0.74,24175.2146
0.75,24603.3525
0.76,25023.966399999998
0.77,25533.9985
0.78,25975.539000000004
0.79,26467.019600000003
0.8,27000.572
0.81,27424.9375
0.8200000000000001,27953.6028
0.8300000000000001,28467.954
0.84,29099.508399999995
0.85,29718.873999999996
0.86,30293.322799999994
0.87,30918.811399999995
0.88,31419.746000000003
0.89,31949.729300000003
0.9,32533.008
0.91,33357.268200000006
0.92,33998.0128
0.93,34701.0712
0.9400000000000001,35529.331600000005
0.9500000000000001,36420.621500000016
0.96,37388.089599999985
0.97,38294.2905
0.98,39546.263200000016
0.99,41020.1013
1,45936.8
