q,ic50
0,356.66
0.01,1067.7111
0.02,1396.4886000000001
0.03,1665.4463
0.04,1919.8483999999999
0.05,2166.3545
0.06,2430.8781999999997
0.07,2622.5247
0.08,2833.2432000000003
0.09,3003.2713999999996
0.1,3222.161
0.11,3398.3262000000004
0.12,3581.9103999999998
0.13,3716.5025
0.14,3879.5208000000002
0.15,4021.656
0.16,4177.6204
0.17,4312.988600000001
0.18,4443.1332
0.19,4565.419599999999
0.2,4682.856
0.21,4803.8848
0.22,4930.4632
0.23,5036.9173
0.24,5149.6867999999995
0.25,5274.615
0.26,5401.9672
0.27,5505.6966
0.28,5598.1648000000005
0.29,5688.9394999999995
0.3,5796.559
0.31,5893.2371
0.32,6007.8468
0.33,6101.812100000001
0.34,6212.3068
0.35000000000000003,6314.693
0.36,6416.501199999999
0.37,6510.4886
0.38,6608.4046
0.39,6711.1368999999995
0.4,6829.683999999999
0.41000000000000003,6914.1079
0.42,7001.6296
0.43,7087.3453
0.44,7179.533200000001
0.45,7269.13
0.46,7356.9562
0.47000000000000003,7447.147800000001
0.48,7538.921999999999
0.49,7650.9456
0.5,7741.155
0.51,7840.0876
0.52,7945.591200000001
0.53,8039.514300000001
0.54,8139.9228
0.55,8239.225
0.56,8322.01
0.5700000000000001,8417.8696
0.58,8514.054999999998
0.59,8626.984199999999
0.6,8748.68
0.61,8864.160299999998
0.62,8971.516599999999
0.63,9085.462599999999
0.64,9200.227600000002
0.65,9326.150000000001
0.66,9433.1936
0.67,9552.598100000001
0.68,9662.786800000002
0.6900000000000001,9797.5493
0.7000000000000001,9908.079000000002
0.71,10055.657
0.72,10179.7012
0.73,10319.412099999998
0.74,10467.9358
0.75,10612.3525
0.76,10764.4668
0.77,10898.9979
0.78,11027.8408
0.79,11198.3668
0.8,11352.544000000002
0.81,11497.622800000001
0.8200000000000001,11627.7476
0.8300000000000001,11787.761700000001
0.84,11959.204800000001
0.85,12154.587
0.86,12389.806599999998
0.87,12619.713
0.88,12859.8948
0.89,13076.024300000003
0.9,13338.235
0.91,13609.675
0.92,13912.1832
0.93,14223.066499999999
0.9400000000000001,14598.894200000002
0.9500000000000001,14976.520999999999
0.96,15509.544399999999
0.97,15948.278499999999
0.98,16661.159200000002
0.99,17504.2291
1,20217.88
