q,ic50
0,2.4
0.01,3.07
0.02,3.37
0.03,3.62
0.04,3.86
0.05,4.06
0.06,4.3
0.07,4.5
0.08,4.68
0.09,4.89
0.1,5.07
0.11,5.26
0.12,5.47
0.13,5.698700000000001
0.14,5.918600000000001
0.15,6.12
0.16,6.37
0.17,6.638300000000001
0.18,6.89
0.19,7.12
0.2,7.34
0.21,7.6
0.22,7.84
0.23,8.1
0.24,8.41
0.25,8.67
0.26,8.91
0.27,9.1873
0.28,9.47
0.29,9.82
0.3,10.16
0.31,10.52
0.32,10.9
0.33,11.26
0.34,11.61
0.35000000000000003,11.976500000000005
0.36,12.35
0.37,12.7726
0.38,13.22
0.39,13.6461
0.4,14.07
0.41000000000000003,14.47
0.42,14.86
0.43,15.385699999999998
0.44,15.85
0.45,16.41
0.46,16.84
0.47000000000000003,17.51
0.48,18.115199999999994
0.49,18.790200000000006
0.5,19.58
0.51,20.3
0.52,21.014800000000008
0.53,21.86
0.54,22.5546
0.55,23.31
0.56,24.164400000000008
0.5700000000000001,25.07
0.58,25.918399999999984
0.59,26.84
0.6,27.65
0.61,28.93
0.62,30.0938
0.63,31.381099999999996
0.64,32.44720000000001
0.65,33.63
0.66,35.09
0.67,36.54330000000001
0.68,37.85640000000001
0.6900000000000001,39.24240000000002
0.7000000000000001,40.56300000000002
0.71,42.3129
0.72,44.01
0.73,46.0027
0.74,48.382600000000004
0.75,50.864999999999995
0.76,53.82959999999999
0.77,56.62460000000001
0.78,59.6522
0.79,62.622099999999996
0.8,65.99800000000002
0.81,69.82
0.8200000000000001,73.98900000000002
0.8300000000000001,78.72950000000003
0.84,84.63799999999999
0.85,90.67699999999994
0.86,96.86979999999996
0.87,103.91649999999996
0.88,113.08840000000006
0.89,121.87990000000006
0.9,132.73500000000007
0.91,145.9009
0.92,161.64119999999997
0.93,177.01609999999994
0.9400000000000001,201.52860000000106
0.9500000000000001,232.00550000000013
0.96,275.50279999999753
0.97,327.06359999999984
0.98,422.1026000000007
0.99,625.2588000000011
1,4392.39
