q,ic50
0,6.79
0.01,189.52910000000003
0.02,388.3406
0.03,657.3209999999999
0.04,923.6832
0.05,1174.8645000000001
0.06,1510.5066
0.07,1863.5397
0.08,2141.1816
0.09,2440.4212999999995
0.1,2762.435
0.11,3147.5937000000004
0.12,3476.796799999999
0.13,3775.6463000000003
0.14,4115.9974
0.15,4406.838999999998
0.16,4742.398400000001
0.17,5155.1177
0.18,5457.257799999999
0.19,5760.9431
0.2,6160.582
0.21,6515.045099999999
0.22,6849.8820000000005
0.23,7181.6196
0.24,7478.759999999999
0.25,7741.2325
0.26,8034.9758
0.27,8358.3386
0.28,8643.0092
0.29,8978.597199999998
0.3,9273.143
0.31,9556.085
0.32,9843.587200000002
0.33,10178.817000000001
0.34,10438.296
0.35000000000000003,10710.606000000002
0.36,10985.106
0.37,11264.2343
0.38,11507.5074
0.39,11807.6867
0.4,12114.957999999999
0.41000000000000003,12405.220000000001
0.42,12684.6068
0.43,12931.2706
0.44,13198.820000000002
0.45,13460.917000000001
0.46,13713.100199999999
0.47000000000000003,13987.548200000005
0.48,14250.9752
0.49,14501.621
0.5,14803.64
0.51,15033.8782
0.52,15277.746000000001
0.53,15547.759000000002
0.54,15760.208200000001
0.55,15986.124500000002
0.56,16190.927600000003
0.5700000000000001,16441.375700000004
0.58,16695.2144
0.59,16926.950800000002
0.6,17149.424
0.61,17363.920599999998
0.62,17601.069799999997
0.63,17876.8409
0.64,18093.1904
0.65,18324.562
0.66,18521.891600000003
0.67,18792.558500000003
0.68,19016.2556
0.6900000000000001,19285.8425
0.7000000000000001,19522.86200000001
0.71,19767.994
0.72,20027.0932
0.73,20277.012
0.74,20522.9316
0.75,20786.0625
0.76,21073.838399999997
0.77,21366.842200000003
0.78,21645.033199999998
0.79,21923.5252
0.8,22211.632
0.81,22476.7137
0.8200000000000001,22755.2154
0.8300000000000001,23056.3915
0.84,23352.8344
0.85,23654.965499999995
0.86,23929.887
0.87,24249.430299999996
0.88,24632.5012
0.89,24960.484500000002
0.9,25293.496
0.91,25662.8567
0.92,26058.084000000003
0.93,26455.830599999998
0.9400000000000001,26867.4044
0.9500000000000001,27450.564
0.96,28093.76159999999
0.97,28761.372499999987
0.98,29665.654600000023
0.99,30875.70430000001
1,33909.38
