q,ic50
0,58.89
0.01,1292.8051
0.02,2930.9388000000004
0.03,4140.95
0.04,5452.8988
0.05,6754.553
0.06,7926.482599999999
0.07,9230.425900000002
0.08,10291.4796
0.09,11176.364800000001
0.1,12099.731000000002
0.11,12876.6133
0.12,13677.564799999998
0.13,14489.2705
0.14,15338.7516
0.15,16055.547
0.16,16818.351199999997
0.17,17587.568600000006
0.18,18281.364999999998
0.19,18998.3125
0.2,19598.706000000002
0.21,20165.257599999997
0.22,20683.3612
0.23,21180.3837
0.24,21748.5232
0.25,22262.735
0.26,22680.5232
0.27,23108.4867
0.28,23530.400400000002
0.29,23918.910399999997
0.3,24372.184999999998
0.31,24831.7569
0.32,25230.907600000002
0.33,25611.9925
0.34,25993.0558
0.35000000000000003,26299.389000000003
0.36,26670.241199999997
0.37,27010.9915
0.38,27336.8664
0.39,27679.1119
0.4,28009.908000000003
0.41000000000000003,28313.457000000002
0.42,28625.6952
0.43,28937.2257
0.44,29215.890400000004
0.45,29442.5135
0.46,29710.437400000003
0.47000000000000003,29969.6158
0.48,30200.78
0.49,30427.1008
0.5,30634.93
0.51,30871.802499999998
0.52,31064.142
0.53,31344.0842
0.54,31542.464399999997
0.55,31725.9575
0.56,31925.261200000004
0.5700000000000001,32112.754800000002
0.58,32303.0176
0.59,32489.5433
0.6,32666.724000000002
0.61,32832.6807
0.62,32967.630600000004
0.63,33122.261
0.64,33297.89
0.65,33491.287000000004
0.66,33686.604400000004
0.67,33843.1084
0.68,34011.41
0.6900000000000001,34161.611600000004
0.7000000000000001,34302.206
0.71,34439.8736
0.72,34566.4524
0.73,34695.8247
0.74,34809.7402
0.75,34930.47
0.76,35059.1192
0.77,35190.0441
0.78,35332.6408
0.79,35435.3031
0.8,35544.82
0.81,35689.9215
0.8200000000000001,35817.628
0.8300000000000001,35928.4109
0.84,36054.80759999999
0.85,36183.816
0.86,36295.137
0.87,36421.1869
0.88,36541.1132
0.89,36671.7819
0.9,36796.509
0.91,36903.4203
0.92,37029.5532
0.93,37178.3271
0.9400000000000001,37304.745
0.9500000000000001,37458.7785
0.96,37612.9716
0.97,37773.055199999995
0.98,37983.7466
0.99,38234.54120000001
1,39000.94
