q,ic50
0,84.22
0.01,414.12870000000004
0.02,565.8027999999999
0.03,670.9388
0.04,771.2356
0.05,852.8140000000001
0.06,936.4799999999999
0.07,1011.9555
0.08,1077.7616
0.09,1135.6939
0.1,1197.338
0.11,1271.5267
0.12,1332.1696000000002
0.13,1395.9408
0.14,1456.285
0.15,1517.837
0.16,1568.69
0.17,1627.9025000000004
0.18,1689.0456
0.19,1739.7934999999998
0.2,1795.696
0.21,1856.8427
0.22,1904.6956000000005
0.23,1964.9609
0.24,2024.0036
0.25,2079.95
0.26,2128.8378000000002
0.27,2177.8808999999997
0.28,2226.2144000000003
0.29,2277.8232
0.3,2334.477
0.31,2394.4921
0.32,2447.7128000000002
0.33,2511.2911
0.34,2569.5178
0.35000000000000003,2623.3615
0.36,2676.3648
0.37,2727.8031
0.38,2786.7186
0.39,2835.8803
0.4,2894.572
0.41000000000000003,2955.589
0.42,3011.8849999999998
0.43,3080.935
0.44,3144.1572
0.45,3210.3005000000003
0.46,3284.781
0.47000000000000003,3348.151400000001
0.48,3412.4695999999994
0.49,3483.1329
0.5,3547.73
0.51,3614.6731999999997
0.52,3683.9064
0.53,3758.3628
0.54,3822.8066000000003
0.55,3884.6435000000006
0.56,3954.8016000000002
0.5700000000000001,4040.4742000000006
0.58,4107.9364
0.59,4173.7851
0.6,4243.665999999999
0.61,4326.6296999999995
0.62,4412.8886
0.63,4493.5655
0.64,4568.374800000001
0.65,4662.671
0.66,4745.486000000001
0.67,4826.280600000001
0.68,4917.435600000001
0.6900000000000001,5016.502600000001
0.7000000000000001,5112.856000000002
0.71,5209.8664
0.72,5300.5928
0.73,5402.3197
0.74,5519.5504
0.75,5636.58
0.76,5773.704
0.77,5882.745500000001
0.78,5989.538200000001
0.79,6116.6986
0.8,6267.4360000000015
0.81,6401.782400000001
0.8200000000000001,6567.2456
0.8300000000000001,6717.7801
0.84,6861.766399999999
0.85,7009.451
0.86,7175.242399999998
0.87,7359.2167
0.88,7582.9936
0.89,7811.093900000002
0.9,8019.117
0.91,8299.7346
0.92,8580.046
0.93,8835.8037
0.9400000000000001,9282.414400000007
0.9500000000000001,9673.647000000004
0.96,10112.743199999999
0.97,10729.909599999975
0.98,11456.0094
0.99,12713.290700000003
1,17293.46
