q,ic50
0,3.15
0.01,23.4383
0.02,39.1284
0.03,56.728199999999994
0.04,75.6348
0.05,94.837
0.06,113.8394
0.07,138.23950000000002
0.08,160.64839999999998
0.09,192.33379999999997
0.1,220.437
0.11,254.3236
0.12,281.83279999999996
0.13,313.6274
0.14,339.439
0.15,377.10999999999996
0.16,418.7816
0.17,451.9096
0.18,497.58259999999996
0.19,527.66010000000006
0.2,569.75
0.21,622.8116
0.22,662.2702
0.23,708.6717
0.24,764.7128
0.25,810.5075
0.26,856.2620000000001
0.27,921.2792000000001
0.28,972.6776000000002
0.29,1030.4159
0.3,1086.854
0.31,1154.3345
0.32,1235.3696000000002
0.33,1303.9126
0.34,1369.4388000000008
0.35000000000000003,1447.7475000000002
0.36,1526.6147999999998
0.37,1606.1478
0.38,1695.1504
0.39,1772.2685000000001
0.4,1867.6480000000001
0.41000000000000003,1960.8658999999998
0.42,2059.9015999999997
0.43,2157.9200999999994
0.44,2248.6136
0.45,2341.8540000000003
0.46,2454.8132
0.47000000000000003,2563.4519
0.48,2684.4799999999996
0.49,2803.8202
0.5,2914.345
0.51,3029.6898
0.52,3142.8048
0.53,3295.5965000000006
0.54,3440.8
0.55,3586.0735000000004
0.56,3747.8476
0.5700000000000001,3902.0151
0.58,4072.135199999999
0.59,4255.796199999999
0.6,4436.451999999999
0.61,4657.2375
0.62,4811.515
0.63,4984.3303
0.64,5159.9800000000005
0.65,5344.9400000000005
0.66,5586.5042
0.67,5785.96540000001
0.68,5990.3096000000005
0.6900000000000001,6193.5560000000005
0.7000000000000001,6400.031000000002
0.71,6625.9562000000005
0.72,6878.787999999999
0.73,7122.572799999996
0.74,7418.569200000001
0.75,7736.575000000001
0.76,8070.564399999999
0.77,8374.630500000001
0.78,8735.967600000002
0.79,9024.4301
0.8,9333.512
0.81,9721.192000000001
0.8200000000000001,10110.1722
0.8300000000000001,10467.419899999999
0.84,10930.022399999998
0.85,11394.875999999998
0.86,11952.80159999999
0.87,12387.479699999989
0.88,12798.769600000003
0.89,13302.471
0.9,13847.610000000002
0.91,14597.597700000002
0.92,15238.6144
0.93,16084.071800000002
0.9400000000000001,16905.36800000001
0.9500000000000001,17970.16850000003
0.96,18862.646399999998
0.97,20291.53869999997
0.98,22244.873200000016
0.99,25180.9736
1,35020.4
