q,ic50
0,14.8
0.01,75.7463
0.02,113.29639999999999
0.03,150.71439999999998
0.04,182.5348
0.05,211.181
0.06,242.29299999999998
0.07,274.6986
0.08,302.61920000000003
0.09,329.413
0.1,356.6070000000001
0.11,385.5957
0.12,415.91880000000003
0.13,444.32360000000006
0.14,474.2086
0.15,504.8325
0.16,532.3068
0.17,562.2445
0.18,590.6334
0.19,619.1454
0.2,648.0600000000001
0.21,676.037
0.22,708.3402000000001
0.23,739.364
0.24,771.674
0.25,796.5775000000001
0.26,827.1588
0.27,853.5382000000001
0.28,881.2492000000001
0.29,908.1188999999997
0.3,937.0609999999999
0.31,963.8114
0.32,997.4956
0.33,1032.5977
0.34,1058.9118
0.35000000000000003,1088.8670000000002
0.36,1120.6200000000001
0.37,1150.1752000000001
0.38,1180.6168
0.39,1211.2998
0.4,1239.7360000000003
0.41000000000000003,1273.4713000000002
0.42,1309.1112
0.43,1338.4225
0.44,1371.9928000000002
0.45,1408.3690000000001
0.46,1444.476
0.47000000000000003,1477.033
0.48,1511.1855999999998
0.49,1541.3340000000003
0.5,1574.7350000000001
0.51,1603.9586
0.52,1641.0212000000006
0.53,1675.7652
0.54,1716.0286
0.55,1755.604
0.56,1793.6944000000003
0.5700000000000001,1827.8703
0.58,1863.5166
0.59,1897.6407
0.6,1935.196
0.61,1975.8540999999998
0.62,2020.054
0.63,2059.3751
0.64,2110.4572000000003
0.65,2157.9680000000003
0.66,2203.3254
0.67,2252.1511000000005
0.68,2297.966
0.6900000000000001,2344.7937
0.7000000000000001,2389.996000000002
0.71,2433.867
0.72,2489.6748
0.73,2544.0474999999997
0.74,2602.0991999999997
0.75,2661.2775
0.76,2729.7975999999994
0.77,2783.1053
0.78,2847.7012
0.79,2907.5438000000004
0.8,2973.056
0.81,3040.5961
0.8200000000000001,3119.6806
0.8300000000000001,3203.435
0.84,3275.4332
0.85,3370.743499999999
0.86,3455.0131999999985
0.87,3550.0555
0.88,3646.7200000000007
0.89,3762.633500000001
0.9,3895.063
0.91,4017.2586
0.92,4153.884
0.93,4291.752099999998
0.9400000000000001,4459.505600000007
0.9500000000000001,4716.014000000004
0.96,4941.265199999998
0.97,5237.808799999998
0.98,5537.129800000001
0.99,6198.930300000001
1,8946.34
