q,ic50
0,43.08
0.01,1805.7773
0.02,2784.4990000000003
0.03,3610.1337999999996
0.04,4488.2672
0.05,5159.734
0.06,5917.296399999999
0.07,6619.1419
0.08,7387.488000000001
0.09,8061.1593
0.1,8766.133000000003
0.11,9472.8914
0.12,10232.2156
0.13,10953.597600000001
0.14,11580.903
0.15,12262.572499999998
0.16,12801.776000000002
0.17,13489.197700000004
0.18,14121.1962
0.19,14681.5737
0.2,15242.137999999999
0.21,15667.3655
0.22,16229.375
0.23,16645.4802
0.24,17190.711199999998
0.25,17655.9725
0.26,18107.9548
0.27,18590.333400000003
0.28,19072.9072
0.29,19547.8982
0.3,19971.198
0.31,20417.6859
0.32,20874.8356
0.33,21327.1712
0.34,21800.798600000006
0.35000000000000003,22242.4295
0.36,22621.195200000002
0.37,22999.2363
0.38,23434.045400000003
0.39,23877.1705
0.4,24292.982000000004
0.41000000000000003,24651.8444
0.42,25126.0596
0.43,25533.0778
0.44,25989.8812
0.45,26374.161500000002
0.46,26814.6068
0.47000000000000003,27160.4668
0.48,27535.536
0.49,27916.9722
0.5,28329.15
0.51,28740.3693
0.52,29115.371600000002
0.53,29435.769399999997
0.54,29730.924
0.55,30112.705
0.56,30556.0184
0.5700000000000001,30907.3525
0.58,31276.35199999999
0.59,31610.564499999997
0.6,31977.726
0.61,32352.4688
0.62,32676.2572
0.63,32996.08010000001
0.64,33404.4776
0.65,33712.4185
0.66,34042.2436
0.67,34422.929800000005
0.68,34776.050800000005
0.6900000000000001,35107.741200000004
0.7000000000000001,35430.05800000001
0.71,35814.0435
0.72,36155.6688
0.73,36438.3057
0.74,36714.971
0.75,37036.3725
0.76,37338.8668
0.77,37662.7652
0.78,37929.37240000001
0.79,38216.4078
0.8,38534.514
0.81,38832.9335
0.8200000000000001,39172.8932
0.8300000000000001,39499.8782
0.84,39874.154800000004
0.85,40230.498
0.86,40511.411
0.87,40860.6034
0.88,41207.18919999999
0.89,41536.074100000005
0.9,41892.846000000005
0.91,42233.6517
0.92,42619.8464
0.93,43003.6343
0.9400000000000001,43425.22840000001
0.9500000000000001,43898.79800000001
0.96,44297.773199999996
0.97,44805.80330000001
0.98,45328.1944
0.99,46180.587600000006
1,47612.23
