q,ic50
0,45.63
0.01,943.7875000000001
0.02,1450.7266000000002
0.03,1856.8708
0.04,2255.5492000000004
0.05,2614.7155000000002
0.06,2949.2979999999993
0.07,3283.1366000000003
0.08,3587.8608000000004
0.09,3907.4521999999997
0.1,4183.587
0.11,4420.073
0.12,4697.3452
0.13,4928.311200000002
0.14,5238.367800000001
0.15,5464.0975
0.16,5652.0772
0.17,5922.097000000001
0.18,6158.5145999999995
0.19,6407.1959
0.2,6637.9400000000005
0.21,6855.4183
0.22,7084.9178
0.23,7347.5855
0.24,7554.884
0.25,7780.8375
0.26,7982.9838
0.27,8217.964899999999
0.28,8456.086000000001
0.29,8716.084199999998
0.3,8927.287
0.31,9127.6972
0.32,9345.6252
0.33,9584.2109
0.34,9771.3092
0.35000000000000003,10005.009
0.36,10218.482
0.37,10436.0673
0.38,10670.981199999998
0.39,10899.3259
0.4,11099.946
0.41000000000000003,11322.9888
0.42,11528.733400000001
0.43,11735.8777
0.44,11929.412799999998
0.45,12135.7965
0.46,12331.2346
0.47000000000000003,12575.769600000003
0.48,12754.0248
0.49,12944.272799999999
0.5,13130.01
0.51,13337.764299999999
0.52,13570.000800000002
0.53,13810.5902
0.54,14023.0852
0.55,14221.625500000002
0.56,14417.4412
0.5700000000000001,14621.223600000001
0.58,14842.145799999998
0.59,15063.3148
0.6,15310.399999999998
0.61,15570.773700000002
0.62,15823.660800000001
0.63,16060.6294
0.64,16330.2488
0.65,16570.081
0.66,16837.0444
0.67,17122.2797
0.68,17362.860800000002
0.6900000000000001,17580.2246
0.7000000000000001,17857.807
0.71,18090.015199999998
0.72,18307.8408
0.73,18568.979399999997
0.74,18820.3516
0.75,19093.3525
0.76,19391.7684
0.77,19692.736800000002
0.78,19944.9834
0.79,20234.811700000002
0.8,20581.026000000005
0.81,20931.8345
0.8200000000000001,21275.910600000003
0.8300000000000001,21527.537999999997
0.84,21852.7408
0.85,22208.202500000003
0.86,22570.6908
0.87,22940.967199999992
0.88,23321.374399999997
0.89,23730.97640000001
0.9,24177.964000000004
0.91,24641.3235
0.92,25072.2952
0.93,25481.018999999993
0.9400000000000001,26149.8298
0.9500000000000001,26726.738000000005
0.96,27375.493599999994
0.97,28306.124899999995
0.98,29204.933800000013
0.99,30812.8529
1,35951.57
