q,ic50
0,21.89
0.01,301.8662
0.02,459.80520000000007
0.03,585.1432
0.04,703.8120000000001
0.05,829.9925000000001
0.06,953.4133999999998
0.07,1064.4215000000002
0.08,1179.9892000000002
0.09,1282.8215
0.1,1375.4979999999998
0.11,1472.6155000000003
0.12,1577.0431999999998
0.13,1685.4853
0.14,1789.9286000000004
0.15,1889.4109999999998
0.16,1980.4708
0.17,2070.8293000000003
0.18,2177.629
0.19,2276.7644
0.2,2362.3140000000003
0.21,2451.1379
0.22,2546.1982000000007
0.23,2640.4225
0.24,2729.0512
0.25,2811.8275000000003
0.26,2905.6272000000004
0.27,3012.6510000000003
0.28,3099.2308000000007
0.29,3199.762
0.3,3276.4390000000003
0.31,3363.0576
0.32,3468.5628
0.33,3564.701
0.34,3655.7160000000003
0.35000000000000003,3729.1205
0.36,3830.7616
0.37,3929.1971000000003
0.38,4038.696
0.39,4139.159299999999
0.4,4224.6140000000005
0.41000000000000003,4311.8446
0.42,4416.7106
0.43,4525.322099999999
0.44,4613.701600000001
0.45,4698.796500000001
0.46,4793.4594
0.47000000000000003,4896.0118
0.48,4998.031199999999
0.49,5099.3218
0.5,5200.45
0.51,5292.4558
0.52,5385.6296
0.53,5481.9355000000005
0.54,5603.862000000001
0.55,5702.356500000001
0.56,5800.9084
0.5700000000000001,5895.355100000001
0.58,6018.689399999998
0.59,6115.5328
0.6,6242.201999999999
0.61,6345.515799999999
0.62,6458.384000000001
0.63,6567.455
0.64,6685.544400000001
0.65,6800.8055
0.66,6906.305
0.67,7017.541200000003
0.68,7126.832800000002
0.6900000000000001,7264.479300000001
0.7000000000000001,7426.044000000002
0.71,7544.2924
0.72,7673.583999999999
0.73,7798.483499999999
0.74,7928.8832
0.75,8081.355
0.76,8225.1116
0.77,8362.785200000002
0.78,8534.0056
0.79,8712.9528
0.8,8853.850000000002
0.81,8997.634600000001
0.8200000000000001,9179.044600000001
0.8300000000000001,9334.765
0.84,9500.101200000001
0.85,9680.074999999999
0.86,9905.868199999999
0.87,10122.406399999998
0.88,10353.534000000001
0.89,10579.3562
0.9,10812.948
0.91,11109.4697
0.92,11393.904799999998
0.93,11680.662799999998
0.9400000000000001,12076.990000000009
0.9500000000000001,12434.653500000011
0.96,12911.8908
0.97,13431.604599999988
0.98,14171.041200000005
0.99,15242.2871
1,20805.21
