q,ic50
0,22.42
0.01,602.9861000000001
0.02,1087.301
0.03,1535.4211999999998
0.04,1968.8312
0.05,2410.3305
0.06,2785.8886
0.07,3172.6249000000003
0.08,3554.448
0.09,3953.1572
0.1,4336.977000000001
0.11,4751.350100000002
0.12,5078.4188
0.13,5494.5566
0.14,5920.0924
0.15,6369.799499999999
0.16,6778.216400000001
0.17,7158.4775
0.18,7532.3686
0.19,7817.7836
0.2,8191.898000000003
0.21,8521.2199
0.22,8835.974400000001
0.23,9181.5583
0.24,9608.648399999998
0.25,9924.4275
0.26,10287.342800000002
0.27,10590.2255
0.28,10978.2556
0.29,11305.1683
0.3,11598.181
0.31,12031.6785
0.32,12321.499600000001
0.33,12659.664400000001
0.34,12988.791600000002
0.35000000000000003,13266.427
0.36,13599.831599999998
0.37,13941.6515
0.38,14233.7932
0.39,14501.704300000001
0.4,14848.322
0.41000000000000003,15173.4898
0.42,15457.545600000001
0.43,15811.4748
0.44,16111.487600000004
0.45,16393.0455
0.46,16691.0598
0.47000000000000003,17003.524900000004
0.48,17374.0284
0.49,17688.1141
0.5,18010.025
0.51,18372.9947
0.52,18701.8676
0.53,19080.8746
0.54,19486.622199999998
0.55,19829.521000000004
0.56,20169.53
0.5700000000000001,20508.2022
0.58,20868.0954
0.59,21242.046299999998
0.6,21517.913999999997
0.61,21840.653
0.62,22217.6658
0.63,22587.4708
0.64,22968.8728
0.65,23306.788500000002
0.66,23622.617
0.67,24002.125100000005
0.68,24393.3944
0.6900000000000001,24790.616500000004
0.7000000000000001,25130.98100000001
0.71,25508.382
0.72,25874.9524
0.73,26253.9417
0.74,26598.989200000004
0.75,27032.940000000002
0.76,27464.5896
0.77,27881.5968
0.78,28322.9746
0.79,28659.3043
0.8,29141.034
0.81,29506.247900000002
0.8200000000000001,29904.0092
0.8300000000000001,30427.4192
0.84,30837.5052
0.85,31235.018999999997
0.86,31687.3134
0.87,32204.570299999996
0.88,32721.250400000004
0.89,33275.94840000001
0.9,33838.248
0.91,34426.3972
0.92,35051.344399999994
0.93,35664.63679999999
0.9400000000000001,36285.59820000002
0.9500000000000001,37028.5255
0.96,37811.5324
0.97,38828.15739999999
0.98,40189.967800000006
0.99,41356.53690000001
1,46269.2
