q,ic50
0,8.41
0.01,266.4544000000001
0.02,659.8052000000001
0.03,1247.1359999999995
0.04,1935.2324000000003
0.05,2633.8799999999997
0.06,3430.9289999999996
0.07,4444.3234
0.08,5463.169599999999
0.09,6470.879099999999
0.1,7346.789000000002
0.11,8422.708200000001
0.12,9448.9992
0.13,10541.358500000002
0.14,11334.013200000001
0.15,12142.032
0.16,13026.566400000003
0.17,13980.394500000002
0.18,14758.5144
0.19,15544.9834
0.2,16039.572000000004
0.21,16783.467999999997
0.22,17379.513
0.23,17979.446799999998
0.24,18560.126
0.25,19081.43
0.26,19637.2102
0.27,20143.218800000002
0.28,20649.113600000004
0.29,21140.4754
0.3,21543.12
0.31,21994.3319
0.32,22528.7768
0.33,22970.9274
0.34,23381.506200000003
0.35000000000000003,23799.133
0.36,24173.1988
0.37,24474.8655
0.38,24886.218800000002
0.39,25250.3064
0.4,25575.989999999998
0.41000000000000003,25904.4618
0.42,26189.456
0.43,26465.4867
0.44,26815.7428
0.45,27167.1095
0.46,27484.009599999998
0.47000000000000003,27748.1748
0.48,28029.563199999997
0.49,28312.1357
0.5,28613.925000000003
0.51,28920.0199
0.52,29220.690000000002
0.53,29445.5917
0.54,29702.58
0.55,29970.093
0.56,30225.441999999995
0.5700000000000001,30493.8563
0.58,30771.8928
0.59,31046.610099999998
0.6,31270.949999999997
0.61,31510.1336
0.62,31726.941600000002
0.63,31947.3615
0.64,32157.9104
0.65,32359.734000000004
0.66,32587.172599999998
0.67,32820.679099999994
0.68,33061.2096
0.6900000000000001,33276.4534
0.7000000000000001,33470.424000000006
0.71,33692.974
0.72,33882.350399999996
0.73,34105.5015
0.74,34284.581399999995
0.75,34470.86
0.76,34694.4708
0.77,34890.0287
0.78,35101.930199999995
0.79,35326.875100000005
0.8,35541.548
0.81,35759.0156
0.8200000000000001,35957.2164
0.8300000000000001,36203.2829
0.84,36437.937999999995
0.85,36667.382000000005
0.86,36875.465599999996
0.87,37082.2875
0.88,37263.606
0.89,37475.1716
0.9,37691.612
0.91,37959.4373
0.92,38210.015600000006
0.93,38457.2535
0.9400000000000001,38734.2828
0.9500000000000001,39066.37700000001
0.96,39383.316399999996
0.97,39781.23749999999
0.98,40215.3984
0.99,40819.228
1,42896.06
