q,ic50
0,4.3
0.01,96.34969999999998
0.02,181.13819999999998
0.03,249.38519999999994
0.04,330.06240000000014
0.05,426.13300000000004
0.06,549.1445999999999
0.07,641.4223000000001
0.08,729.6792000000003
0.09,829.6845
0.1,937.126
0.11,1038.8704000000002
0.12,1155.6464
0.13,1287.0137
0.14,1405.9776
0.15,1534.2124999999999
0.16,1646.6624
0.17,1787.6237
0.18,1939.6868
0.19,2090.6881
0.2,2257.348
0.21,2403.0295
0.22,2559.2342
0.23,2741.0330999999996
0.24,2893.5195999999996
0.25,3082.1825
0.26,3247.4756000000007
0.27,3432.3462
0.28,3654.7464
0.29,3860.115599999999
0.3,4063.062999999999
0.31,4278.0579
0.32,4485.1684000000005
0.33,4667.4238000000005
0.34,4892.927600000001
0.35000000000000003,5119.238500000003
0.36,5340.3279999999995
0.37,5563.576499999999
0.38,5831.521199999999
0.39,6091.6382
0.4,6361.876000000001
0.41000000000000003,6658.2255000000005
0.42,6914.117
0.43,7172.677699999998
0.44,7440.639600000001
0.45,7712.784500000002
0.46,8029.9054
0.47000000000000003,8357.096600000012
0.48,8676.0356
0.49,8990.648100000002
0.5,9321.32
0.51,9606.7101
0.52,9883.5256
0.53,10271.996299999999
0.54,10613.6738
0.55,11008.483000000002
0.56,11376.621200000001
0.5700000000000001,11737.397700000001
0.58,12075.139799999999
0.59,12422.052
0.6,12765.559999999998
0.61,13162.569499999998
0.62,13548.786199999999
0.63,13948.6739
0.64,14412.250000000004
0.65,14864.727000000004
0.66,15302.027
0.67,15801.8958
0.68,16251.434000000003
0.6900000000000001,16679.824099999998
0.7000000000000001,17165.583000000002
0.71,17591.470200000003
0.72,18132.2036
0.73,18671.509399999995
0.74,19188.8358
0.75,19848.73
0.76,20353.650800000003
0.77,20865.879600000004
0.78,21343.6348
0.79,21934.5997
0.8,22659.626000000007
0.81,23337.3613
0.8200000000000001,24038.746600000002
0.8300000000000001,24714.0898
0.84,25404.8112
0.85,26279.0745
0.86,27100.173999999988
0.87,27915.899499999996
0.88,28737.760400000006
0.89,29649.165
0.9,30583.400999999998
0.91,31543.0368
0.92,32619.0504
0.93,33669.17599999999
0.9400000000000001,34876.833800000044
0.9500000000000001,36013.22950000001
0.96,37313.96479999999
0.97,38655.31429999999
0.98,39914.79280000001
0.99,41900.647999999994
1,45589.49
